Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2019","2019","7021","Annual value","USD","2357","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2019","2019","7021","Annual value","USD","5255","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2019","2019","7021","Annual value","USD","2440","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","867","Meat, cattle","2019","2019","7021","Annual value","USD","4313","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2019","2019","7021","Annual value","USD","1843","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1017","Meat, goat","2019","2019","7021","Annual value","USD","4840","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1035","Meat, pig","2019","2019","7021","Annual value","USD","2522","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2019","2019","7021","Annual value","USD","5882","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","977","Meat, sheep","2019","2019","7021","Annual value","USD","4695","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2019","2019","7021","Annual value","USD","4984","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2019","2019","7021","Annual value","USD","429","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2019","2019","7021","Annual value","USD","662","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2019","2019","7021","Annual value","USD","947","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2019","2019","7021","Annual value","USD","3575","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","234","Nuts nes","2019","2019","7021","Annual value","USD","2059","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","75","Oats","2019","2019","7021","Annual value","USD","189","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","430","Okra","2019","2019","7021","Annual value","USD","2573","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","260","Olives","2019","2019","7021","Annual value","USD","2492","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","403","Onions, dry","2019","2019","7021","Annual value","USD","522","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2019","2019","7021","Annual value","USD","871","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","490","Oranges","2019","2019","7021","Annual value","USD","404","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2019","2019","7021","Annual value","USD","429","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","521","Pears","2019","2019","7021","Annual value","USD","1127","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","417","Peas, green","2019","2019","7021","Annual value","USD","1366","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","223","Pistachios","2019","2019","7021","Annual value","USD","12507","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","536","Plums and sloes","2019","2019","7021","Annual value","USD","582","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","116","Potatoes","2019","2019","7021","Annual value","USD","702","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","523","Quinces","2019","2019","7021","Annual value","USD","302","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","USD","275","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","71","Rye","2019","2019","7021","Annual value","USD","182","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","328","Seed cotton","2019","2019","7021","Annual value","USD","487","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","373","Spinach","2019","2019","7021","Annual value","USD","997","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","544","Strawberries","2019","2019","7021","Annual value","USD","1854","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","157","Sugar beet","2019","2019","7021","Annual value","USD","30","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","267","Sunflower seed","2019","2019","7021","Annual value","USD","392","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","7021","Annual value","USD","540","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2019","2019","7021","Annual value","USD","4209","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","388","Tomatoes","2019","2019","7021","Annual value","USD","803","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2019","2019","7021","Annual value","USD","3807","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","567","Watermelons","2019","2019","7021","Annual value","USD","241","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","15","Wheat","2019","2019","7021","Annual value","USD","223","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","987","Wool, greasy","2019","2019","7021","Annual value","USD","402","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2020","2020","7021","Annual value","USD","3034","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","515","Apples","2020","2020","7021","Annual value","USD","738","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","526","Apricots","2020","2020","7021","Annual value","USD","901","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","366","Artichokes","2020","2020","7021","Annual value","USD","1432","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","367","Asparagus","2020","2020","7021","Annual value","USD","2624","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","44","Barley","2020","2020","7021","Annual value","USD","178","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","176","Beans, dry","2020","2020","7021","Annual value","USD","3270","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","414","Beans, green","2020","2020","7021","Annual value","USD","1651","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2020","2020","7021","Annual value","USD","410","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","461","Carobs","2020","2020","7021","Annual value","USD","346","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2020","2020","7021","Annual value","USD","528","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2020","2020","7021","Annual value","USD","1191","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","531","Cherries","2020","2020","7021","Annual value","USD","1976","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","220","Chestnut","2020","2020","7021","Annual value","USD","2477","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","191","Chick peas","2020","2020","7021","Annual value","USD","2271","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","459","Chicory roots","2020","2020","7021","Annual value","USD","911","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2020","2020","7021","Annual value","USD","659","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2020","2020","7021","Annual value","USD","667","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","550","Currants","2020","2020","7021","Annual value","USD","1952","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2020","2020","7021","Annual value","USD","753","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2020","2020","7021","Annual value","USD","3160","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","569","Figs","2020","2020","7021","Annual value","USD","2496","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","406","Garlic","2020","2020","7021","Annual value","USD","3686","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","560","Grapes","2020","2020","7021","Annual value","USD","954","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2020","2020","7021","Annual value","USD","1265","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","225","Hazelnuts, with shell","2020","2020","7021","Annual value","USD","3217","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1182","Honey, natural","2020","2020","7021","Annual value","USD","6795","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","592","Kiwi fruit","2020","2020","7021","Annual value","USD","259","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2020","2020","7021","Annual value","USD","803","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","497","Lemons and limes","2020","2020","7021","Annual value","USD","716","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","201","Lentils","2020","2020","7021","Annual value","USD","1805","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2020","2020","7021","Annual value","USD","844","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","56","Maize","2020","2020","7021","Annual value","USD","243","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2020","2020","7021","Annual value","USD","2462","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2020","2020","7021","Annual value","USD","4590","","Official data"
